Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STATE,Geo_COUNTY,Geo_TRACT,avg_commute_min,occupied_units,no_veh,percent_no_veh,workers_over16,public_transport,ratio_pub_trans
06037201501,14000US06037201501,Census Tract 2015.01,"Census Tract 2015.01, Los Angeles County, California",06,037,201501,31,1548,157,0.1,2472,273,0.11
06037201503,14000US06037201503,Census Tract 2015.03,"Census Tract 2015.03, Los Angeles County, California",06,037,201503,35,967,161,0.17,1469,199,0.14
06037201504,14000US06037201504,Census Tract 2015.04,"Census Tract 2015.04, Los Angeles County, California",06,037,201504,28,617,53,0.09,1048,83,0.08
06037201601,14000US06037201601,Census Tract 2016.01,"Census Tract 2016.01, Los Angeles County, California",06,037,201601,35,656,58,0.09,1028,117,0.11
06037201602,14000US06037201602,Census Tract 2016.02,"Census Tract 2016.02, Los Angeles County, California",06,037,201602,33,786,82,0.1,1294,46,0.04
06037201700,14000US06037201700,Census Tract 2017,"Census Tract 2017, Los Angeles County, California",06,037,201700,31,1377,70,0.05,2507,77,0.03
06037203100,14000US06037203100,Census Tract 2031,"Census Tract 2031, Los Angeles County, California",06,037,203100,37,1225,272,0.22,1866,222,0.12
06037203200,14000US06037203200,Census Tract 2032,"Census Tract 2032, Los Angeles County, California",06,037,203200,32,1319,233,0.18,2115,294,0.14
06037203300,14000US06037203300,Census Tract 2033,"Census Tract 2033, Los Angeles County, California",06,037,203300,29,415,153,0.37,466,44,0.09
06037203500,14000US06037203500,Census Tract 2035,"Census Tract 2035, Los Angeles County, California",06,037,203500,30,938,210,0.22,1276,174,0.14
06037203600,14000US06037203600,Census Tract 2036,"Census Tract 2036, Los Angeles County, California",06,037,203600,32,1365,197,0.14,2396,359,0.15
06037203710,14000US06037203710,Census Tract 2037.10,"Census Tract 2037.10, Los Angeles County, California",06,037,203710,37,819,124,0.15,1370,159,0.12
06037203720,14000US06037203720,Census Tract 2037.20,"Census Tract 2037.20, Los Angeles County, California",06,037,203720,33,1037,274,0.26,1717,327,0.19
06037203800,14000US06037203800,Census Tract 2038,"Census Tract 2038, Los Angeles County, California",06,037,203800,33,1151,206,0.18,2026,203,0.10
06037203900,14000US06037203900,Census Tract 2039,"Census Tract 2039, Los Angeles County, California",06,037,203900,25,723,86,0.12,1464,152,0.10
06037204110,14000US06037204110,Census Tract 2041.10,"Census Tract 2041.10, Los Angeles County, California",06,037,204110,32,853,136,0.16,1424,162,0.11
06037204120,14000US06037204120,Census Tract 2041.20,"Census Tract 2041.20, Los Angeles County, California",06,037,204120,29,741,88,0.12,1302,155,0.12
06037204200,14000US06037204200,Census Tract 2042,"Census Tract 2042, Los Angeles County, California",06,037,204200,33,966,220,0.23,1514,313,0.21
06037204300,14000US06037204300,Census Tract 2043,"Census Tract 2043, Los Angeles County, California",06,037,204300,33,1258,288,0.23,1710,308,0.18
06037204410,14000US06037204410,Census Tract 2044.10,"Census Tract 2044.10, Los Angeles County, California",06,037,204410,31,623,118,0.19,1012,164,0.16
06037204420,14000US06037204420,Census Tract 2044.20,"Census Tract 2044.20, Los Angeles County, California",06,037,204420,33,939,303,0.32,1203,345,0.29
06037204600,14000US06037204600,Census Tract 2046,"Census Tract 2046, Los Angeles County, California",06,037,204600,33,1180,313,0.27,1507,306,0.20
06037204700,14000US06037204700,Census Tract 2047,"Census Tract 2047, Los Angeles County, California",06,037,204700,29,1245,190,0.15,2536,259,0.10
06037204810,14000US06037204810,Census Tract 2048.10,"Census Tract 2048.10, Los Angeles County, California",06,037,204810,28,1248,196,0.16,2463,370,0.15
06037204820,14000US06037204820,Census Tract 2048.20,"Census Tract 2048.20, Los Angeles County, California",06,037,204820,28,502,67,0.13,915,169,0.18
06037204910,14000US06037204910,Census Tract 2049.10,"Census Tract 2049.10, Los Angeles County, California",06,037,204910,28,900,209,0.23,1480,160,0.11
06037204920,14000US06037204920,Census Tract 2049.20,"Census Tract 2049.20, Los Angeles County, California",06,037,204920,28,647,104,0.16,1049,64,0.06
06037205110,14000US06037205110,Census Tract 2051.10,"Census Tract 2051.10, Los Angeles County, California",06,037,205110,31,846,95,0.11,1755,417,0.24
06037205120,14000US06037205120,Census Tract 2051.20,"Census Tract 2051.20, Los Angeles County, California",06,037,205120,28,963,202,0.21,1454,188,0.13
06037206010,14000US06037206010,Census Tract 2060.10,"Census Tract 2060.10, Los Angeles County, California",06,037,206010,32,1189,314,0.26,1590,318,0.20
06037206020,14000US06037206020,Census Tract 2060.20,"Census Tract 2060.20, Los Angeles County, California",06,037,206020,38,288,5,0.02,424,117,0.28
06037206031,14000US06037206031,Census Tract 2060.31,"Census Tract 2060.31, Los Angeles County, California",06,037,206031,29,2323,317,0.14,2839,374,0.13
06037206032,14000US06037206032,Census Tract 2060.32,"Census Tract 2060.32, Los Angeles County, California",06,037,206032,33,1688,621,0.37,2257,283,0.13
06037206050,14000US06037206050,Census Tract 2060.50,"Census Tract 2060.50, Los Angeles County, California",06,037,206050,31,827,273,0.33,718,127,0.18
06037206200,14000US06037206200,Census Tract 2062,"Census Tract 2062, Los Angeles County, California",06,037,206200,30,2327,1104,0.47,1497,274,0.18
06037206300,14000US06037206300,Census Tract 2063,"Census Tract 2063, Los Angeles County, California",06,037,206300,39,2438,2058,0.84,971,486,0.50
06037207101,14000US06037207101,Census Tract 2071.01,"Census Tract 2071.01, Los Angeles County, California",06,037,207101,30,1803,405,0.22,1887,147,0.08
06037207102,14000US06037207102,Census Tract 2071.02,"Census Tract 2071.02, Los Angeles County, California",06,037,207102,29,1218,440,0.36,1144,334,0.29
06037207103,14000US06037207103,Census Tract 2071.03,"Census Tract 2071.03, Los Angeles County, California",06,037,207103,26,923,328,0.36,943,89,0.09
06037207301,14000US06037207301,Census Tract 2073.01,"Census Tract 2073.01, Los Angeles County, California",06,037,207301,33,3492,1493,0.43,3235,765,0.24
06037207302,14000US06037207302,Census Tract 2073.02,"Census Tract 2073.02, Los Angeles County, California",06,037,207302,30,3163,1302,0.41,2914,473,0.16
06037207400,14000US06037207400,Census Tract 2074,"Census Tract 2074, Los Angeles County, California",06,037,207400,20,276,35,0.13,345,20,0.06
06037207501,14000US06037207501,Census Tract 2075.01,"Census Tract 2075.01, Los Angeles County, California",06,037,207501,29,1390,169,0.12,1469,116,0.08
06037207502,14000US06037207502,Census Tract 2075.02,"Census Tract 2075.02, Los Angeles County, California",06,037,207502,19,2187,1164,0.53,1187,63,0.05
06037207710,14000US06037207710,Census Tract 2077.10,"Census Tract 2077.10, Los Angeles County, California",06,037,207710,29,2940,822,0.28,2710,300,0.11
06037207900,14000US06037207900,Census Tract 2079,"Census Tract 2079, Los Angeles County, California",06,037,207900,29,3440,402,0.12,3785,303,0.08
06037208000,14000US06037208000,Census Tract 2080,"Census Tract 2080, Los Angeles County, California",06,037,208000,28,2557,271,0.11,3212,167,0.05
06037208301,14000US06037208301,Census Tract 2083.01,"Census Tract 2083.01, Los Angeles County, California",06,037,208301,35,550,176,0.32,1110,519,0.47
06037208302,14000US06037208302,Census Tract 2083.02,"Census Tract 2083.02, Los Angeles County, California",06,037,208302,34,1526,447,0.29,2111,650,0.31
06037208401,14000US06037208401,Census Tract 2084.01,"Census Tract 2084.01, Los Angeles County, California",06,037,208401,37,1465,466,0.32,2241,895,0.40
06037208402,14000US06037208402,Census Tract 2084.02,"Census Tract 2084.02, Los Angeles County, California",06,037,208402,32,816,210,0.26,1361,302,0.22
06037208501,14000US06037208501,Census Tract 2085.01,"Census Tract 2085.01, Los Angeles County, California",06,037,208501,35,825,82,0.1,1279,242,0.19
06037208502,14000US06037208502,Census Tract 2085.02,"Census Tract 2085.02, Los Angeles County, California",06,037,208502,37,1272,413,0.32,1944,473,0.24
06037208610,14000US06037208610,Census Tract 2086.10,"Census Tract 2086.10, Los Angeles County, California",06,037,208610,36,1491,307,0.21,2445,565,0.23
06037208620,14000US06037208620,Census Tract 2086.20,"Census Tract 2086.20, Los Angeles County, California",06,037,208620,32,1666,281,0.17,2359,439,0.19
06037208710,14000US06037208710,Census Tract 2087.10,"Census Tract 2087.10, Los Angeles County, California",06,037,208710,30,2004,210,0.1,2716,383,0.14
06037208720,14000US06037208720,Census Tract 2087.20,"Census Tract 2087.20, Los Angeles County, California",06,037,208720,45,1573,658,0.42,2190,1024,0.47
06037208801,14000US06037208801,Census Tract 2088.01,"Census Tract 2088.01, Los Angeles County, California",06,037,208801,36,1241,588,0.47,1545,643,0.42
06037208802,14000US06037208802,Census Tract 2088.02,"Census Tract 2088.02, Los Angeles County, California",06,037,208802,39,1466,553,0.38,1729,593,0.34
06037208902,14000US06037208902,Census Tract 2089.02,"Census Tract 2089.02, Los Angeles County, California",06,037,208902,37,704,367,0.52,1613,981,0.61
06037208903,14000US06037208903,Census Tract 2089.03,"Census Tract 2089.03, Los Angeles County, California",06,037,208903,38,1143,623,0.55,2232,1065,0.48
06037208904,14000US06037208904,Census Tract 2089.04,"Census Tract 2089.04, Los Angeles County, California",06,037,208904,34,1277,744,0.58,2109,1187,0.56
06037209102,14000US06037209102,Census Tract 2091.02,"Census Tract 2091.02, Los Angeles County, California",06,037,209102,40,2082,1096,0.53,2854,1613,0.57
06037209103,14000US06037209103,Census Tract 2091.03,"Census Tract 2091.03, Los Angeles County, California",06,037,209103,34,1065,472,0.44,1561,717,0.46
06037209104,14000US06037209104,Census Tract 2091.04,"Census Tract 2091.04, Los Angeles County, California",06,037,209104,41,966,378,0.39,1138,388,0.34
06037209200,14000US06037209200,Census Tract 2092,"Census Tract 2092, Los Angeles County, California",06,037,209200,24,2051,323,0.16,2296,368,0.16
06037209300,14000US06037209300,Census Tract 2093,"Census Tract 2093, Los Angeles County, California",06,037,209300,32,1939,722,0.37,2527,823,0.33
06037209401,14000US06037209401,Census Tract 2094.01,"Census Tract 2094.01, Los Angeles County, California",06,037,209401,34,1531,693,0.45,1841,644,0.35
06037209402,14000US06037209402,Census Tract 2094.02,"Census Tract 2094.02, Los Angeles County, California",06,037,209402,43,1196,820,0.69,2282,1655,0.73
06037209403,14000US06037209403,Census Tract 2094.03,"Census Tract 2094.03, Los Angeles County, California",06,037,209403,38,1357,767,0.57,1743,861,0.49
06037209510,14000US06037209510,Census Tract 2095.10,"Census Tract 2095.10, Los Angeles County, California",06,037,209510,35,1021,346,0.34,1410,450,0.32
06037209520,14000US06037209520,Census Tract 2095.20,"Census Tract 2095.20, Los Angeles County, California",06,037,209520,33,951,350,0.37,1403,613,0.44
06037209810,14000US06037209810,Census Tract 2098.10,"Census Tract 2098.10, Los Angeles County, California",06,037,209810,36,729,318,0.44,1122,347,0.31
06037209820,14000US06037209820,Census Tract 2098.20,"Census Tract 2098.20, Los Angeles County, California",06,037,209820,41,831,313,0.38,1363,522,0.38
06037210010,14000US06037210010,Census Tract 2100.10,"Census Tract 2100.10, Los Angeles County, California",06,037,210010,35,1243,462,0.37,1952,663,0.34
06037211000,14000US06037211000,Census Tract 2110,"Census Tract 2110, Los Angeles County, California",06,037,211000,26,1872,51,0.03,2703,62,0.02
06037211120,14000US06037211120,Census Tract 2111.20,"Census Tract 2111.20, Los Angeles County, California",06,037,211120,32,2461,248,0.1,3073,371,0.12
06037211121,14000US06037211121,Census Tract 2111.21,"Census Tract 2111.21, Los Angeles County, California",06,037,211121,29,820,82,0.1,1171,84,0.07
06037211122,14000US06037211122,Census Tract 2111.22,"Census Tract 2111.22, Los Angeles County, California",06,037,211122,34,1234,209,0.17,1742,267,0.15
06037211201,14000US06037211201,Census Tract 2112.01,"Census Tract 2112.01, Los Angeles County, California",06,037,211201,32,862,173,0.2,1486,434,0.29
06037211202,14000US06037211202,Census Tract 2112.02,"Census Tract 2112.02, Los Angeles County, California",06,037,211202,32,895,277,0.31,1365,460,0.34
06037211310,14000US06037211310,Census Tract 2113.10,"Census Tract 2113.10, Los Angeles County, California",06,037,211310,37,1189,308,0.26,2084,635,0.30
06037211320,14000US06037211320,Census Tract 2113.20,"Census Tract 2113.20, Los Angeles County, California",06,037,211320,38,1224,582,0.48,1583,470,0.30
06037211410,14000US06037211410,Census Tract 2114.10,"Census Tract 2114.10, Los Angeles County, California",06,037,211410,27,1150,218,0.19,1523,172,0.11
06037211420,14000US06037211420,Census Tract 2114.20,"Census Tract 2114.20, Los Angeles County, California",06,037,211420,34,1320,288,0.22,2049,451,0.22
06037211500,14000US06037211500,Census Tract 2115,"Census Tract 2115, Los Angeles County, California",06,037,211500,30,1637,168,0.1,2207,290,0.13
06037211701,14000US06037211701,Census Tract 2117.01,"Census Tract 2117.01, Los Angeles County, California",06,037,211701,29,1108,93,0.08,1440,30,0.02
06037211703,14000US06037211703,Census Tract 2117.03,"Census Tract 2117.03, Los Angeles County, California",06,037,211703,31,2052,405,0.2,2854,498,0.17
06037211704,14000US06037211704,Census Tract 2117.04,"Census Tract 2117.04, Los Angeles County, California",06,037,211704,30,1576,335,0.21,1766,148,0.08
06037211802,14000US06037211802,Census Tract 2118.02,"Census Tract 2118.02, Los Angeles County, California",06,037,211802,29,2113,348,0.16,2476,464,0.19
06037211803,14000US06037211803,Census Tract 2118.03,"Census Tract 2118.03, Los Angeles County, California",06,037,211803,27,1474,162,0.11,2057,234,0.11
06037211804,14000US06037211804,Census Tract 2118.04,"Census Tract 2118.04, Los Angeles County, California",06,037,211804,28,1292,194,0.15,1313,295,0.22
06037211910,14000US06037211910,Census Tract 2119.10,"Census Tract 2119.10, Los Angeles County, California",06,037,211910,34,1699,369,0.22,2513,634,0.25
06037211921,14000US06037211921,Census Tract 2119.21,"Census Tract 2119.21, Los Angeles County, California",06,037,211921,31,1041,355,0.34,1291,306,0.24
06037211922,14000US06037211922,Census Tract 2119.22,"Census Tract 2119.22, Los Angeles County, California",06,037,211922,34,1318,345,0.26,1935,578,0.30
06037212101,14000US06037212101,Census Tract 2121.01,"Census Tract 2121.01, Los Angeles County, California",06,037,212101,30,1426,319,0.22,1881,332,0.18
06037212102,14000US06037212102,Census Tract 2121.02,"Census Tract 2121.02, Los Angeles County, California",06,037,212102,31,1160,422,0.36,1126,234,0.21
06037212202,14000US06037212202,Census Tract 2122.02,"Census Tract 2122.02, Los Angeles County, California",06,037,212202,34,1215,216,0.18,1891,429,0.23
06037212203,14000US06037212203,Census Tract 2122.03,"Census Tract 2122.03, Los Angeles County, California",06,037,212203,38,1473,684,0.46,1561,787,0.50
06037212204,14000US06037212204,Census Tract 2122.04,"Census Tract 2122.04, Los Angeles County, California",06,037,212204,38,1255,428,0.34,1641,720,0.44
06037212303,14000US06037212303,Census Tract 2123.03,"Census Tract 2123.03, Los Angeles County, California",06,037,212303,36,1520,569,0.37,2201,788,0.36
06037212304,14000US06037212304,Census Tract 2123.04,"Census Tract 2123.04, Los Angeles County, California",06,037,212304,36,805,399,0.5,956,479,0.50
06037212305,14000US06037212305,Census Tract 2123.05,"Census Tract 2123.05, Los Angeles County, California",06,037,212305,38,1046,333,0.32,1543,592,0.38
06037212306,14000US06037212306,Census Tract 2123.06,"Census Tract 2123.06, Los Angeles County, California",06,037,212306,34,1191,260,0.22,1802,509,0.28
06037212410,14000US06037212410,Census Tract 2124.10,"Census Tract 2124.10, Los Angeles County, California",06,037,212410,35,1713,524,0.31,2679,908,0.34
06037212420,14000US06037212420,Census Tract 2124.20,"Census Tract 2124.20, Los Angeles County, California",06,037,212420,34,1227,369,0.3,1883,586,0.31
06037212501,14000US06037212501,Census Tract 2125.01,"Census Tract 2125.01, Los Angeles County, California",06,037,212501,33,955,234,0.25,1186,342,0.29
